ID,COUNTRY_NAME,ISO3,ISO2,POLICY_TYPE,POLICY_SUBTYPE,START_DATE,END_DATE,AIR,AIR_TYPE,TARGETS_AIR,LAND,LAND_TYPE,TARGETS_LAND,SEA,SEA_TYPE,TARGETS_SEA,CITIZEN,CITIZEN_LIST,HISTORY_BAN,HISTORY_BAN_LIST,REFUGEE,REFUGEE_LIST,VISA_BAN,VISA_BAN_TYPE,VISA_BAN_LIST,CITIZEN_EXCEP,CITIZEN_EXCEP_LIST,COUNTRY_EXCEP,COUNTRY_EXCEP_LIST,WORK_EXCEP,SOURCE_TYPE,INTERNAL_GOVT_SOURCE,AIRLINE_SOURCE,INSURANCE_SOURCE,GOVT_SOCIAL_MED_SOURCE,EXT_GOVT_SOURCE,INTERNAL_MEDIA_SOURCE,EXT_MEDIA_SOURCE,OTHER_SOURCE,END_SOURCE
LF9,Germany,DEU,DE,PARTIAL,BORDER_CLOSURE,10_27_20,12_19_20,1,Specific,"NONEU, Afghanistan, Albania, Algeria, American Samoa, Angola, Anguilla, Antarctica, Antigua and Barbuda, Argentina, Armenia, Aruba, Azerbaijan, Bahamas, Bahrain, Bangladesh, Barbados, Belarus, Belize, Benin, Bermuda, Bhutan, Bolivia, Bonaire Sint Eustatius and Saba, Bosnia and Herzegovina, Botswana, Bouvet Island, Brazil, British Indian Ocean Territory, Brunei Darussalam, Burkina Faso, Burundi, Cape Verde, Cambodia, Cameroon, Canada, Cayman Islands, Central African Republic, Chad, China, Chile, Christmas Island, Cocos (Keeling) Islands, Colombia, Comoros, Congo, Democratic Republic of the Congo, Cook Islands, Costa Rica, Côte d'Ivoire, Cuba, Curaçao, Djibouti, Dominica, Dominican Republic, Ecuador, Egypt, El Salvador, Equatorial Guinea, Eritrea, Eswatini, Ethiopia, Falkland Islands (Islas Malvinas), Fiji, French Polynesia, Gabon, Gambia, Georgia, Ghana, Greenland, Grenada, Guam, Guatemala, Guernsey, Guinea, Guinea-Bissau, Guyana, Haiti, Honduras, Hong Kong, India, Indonesia, Iran, Iraq, Isle of Man, Israel, Japan, Jamaica, Jordan, Kazakhstan, Kenya, Kiribati, North Korea, South Korea, Kuwait, Kosovo, Kyrgyzstan, Lao People's Democratic Republic, Lebanon, Lesotho, Liberia, Libya, Macao, North Macedonia, Madagascar, Malawi, Malaysia, Maldives, Mali, Marshall Islands, Mauritania, Mauritius, Mayotte, Mexico, Micronesia Federated States of, Montenegro, Republic of Moldova, Mongolia, Montserrat, Morocco, Mozambique, Myanmar, Namibia, Nauru, Nepal, New Caledonia, Nicaragua, Niger, Nigeria, Niue, Norfolk Island, Northern Mariana Islands, Oman, Pakistan, Palau, Palestine State of, Panama, Papua New Guinea, Paraguay, Peru, Philippines, Pitcairn, Puerto Rico, Qatar, Russian Federation, Rwanda, Saint Barthélemy, Saint Helena Ascension and Tristan da Cunha, Saint Kitts and Nevis, Saint Lucia, Saint Pierre and Miquelon, Samoa, Sao Tome and Principe, Saudi Arabia, Senegal, Serbia, Seychelles, Sierra Leone, Sint Maarten (Dutch part), Solomon Islands, Somalia, Somaliland, South Africa, South Sudan, Sri Lanka, Sudan, Suriname, Svalbard and Jan Mayen, Syrian Arab Republic, Taiwan, Tajikistan, United Republic of Tanzania, Timor-Leste (East Timor), Togo, Tokelau, Tonga, Trinidad and Tobago, Tunisia, Turkey, Turkmenistan, Turks and Caicos Islands, Tuvalu, Uganda, Ukraine, United Arab Emirates, United States of America, Uzbekistan, Vanuatu, Venezuela, Vietnam, Virgin Islands British, Virgin Islands U.S., Wallis and Futuna, Sahrawi Arab Democratic Republic (Western Sahara), Yemen, Zambia, Zimbabwe",0,NA,NA,1,Specific,"NONEU, Albania, Algeria, American Samoa, Angola, Anguilla, Antarctica, Antigua and Barbuda, Argentina, Aruba, Bahamas, Bahrain, Bangladesh, Barbados, Belize, Benin, Bermuda, Bonaire Sint Eustatius and Saba, Bosnia and Herzegovina, Bouvet Island, Brazil, British Indian Ocean Territory, Brunei Darussalam, Cape Verde, Cambodia, Cameroon, Canada, Cayman Islands, Chile, China, Christmas Island, Cocos (Keeling) Islands, Colombia, Comoros, Congo, Democratic Republic of the Congo, Cook Islands, Costa Rica, Côte d'Ivoire, Cuba, Curaçao, Djibouti, Dominica, Dominican Republic, Ecuador, Egypt, El Salvador, Equatorial Guinea, Eritrea, Falkland Islands (Islas Malvinas), Fiji, French Polynesia, Gabon, Gambia, Georgia, Ghana, Greenland, Grenada, Guam, Guatemala, Guernsey, Guinea, Guinea-Bissau, Guyana, Haiti, Honduras, Hong Kong, India, Indonesia, Iran, Iraq, Isle of Man, Israel, Japan, Jamaica, Jordan, Kenya, Kiribati, North Korea, South Korea, Kuwait, Lao People's Democratic Republic, Lebanon, Liberia, Libya, Macao, Madagascar, Malaysia, Maldives, Marshall Islands, Mauritania, Mauritius, Mayotte, Mexico, Micronesia Federated States of, Montenegro, Montserrat, Morocco, Mozambique, Myanmar, Namibia, Nauru, New Caledonia, Nicaragua, Nigeria, Niue, Norfolk Island, Northern Mariana Islands, Oman, Pakistan, Palau, Palestine State of, Panama, Papua New Guinea, Peru, Philippines, Pitcairn, Puerto Rico, Qatar, Russian Federation, Saint Barthélemy, Saint Helena Ascension and Tristan da Cunha, Saint Kitts and Nevis, Saint Lucia, Saint Pierre and Miquelon, Samoa, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Sint Maarten (Dutch part), Solomon Islands, Somalia, Somaliland, South Africa, Sri Lanka, Sudan, Suriname, Svalbard and Jan Mayen, Syrian Arab Republic, Taiwan, United Republic of Tanzania, Timor-Leste (East Timor), Togo, Tokelau, Tonga, Trinidad and Tobago, Tunisia, Turkey, Turks and Caicos Islands, Tuvalu, Ukraine, United Arab Emirates, United States of America, Vanuatu, Venezuela, Vietnam, Virgin Islands British, Virgin Islands U.S., Wallis and Futuna, Sahrawi Arab Democratic Republic (Western Sahara), Yemen",0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,http://web.archive.org/web/20201101015113/https://www.bmi.bund.de/SharedDocs/pressemitteilungen/DE/2020/10/einreisebeschraenkungen-kanada.html,,,,,,,,https://web.archive.org/web/20210123044426/https://montevideo.diplo.de/uy-de/-/2362082
LM13,Namibia,NAM,NA,PARTIAL,BORDER_CLOSURE,03_14_20,04_13_20,1,Specific,"Germany, Qatar, Ethiopia",0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,"6,8",,,,,,https://web.archive.org/web/20210408151040/https://www.nbc.na/news/all-international-flights-namibia-germany-doha-ethiopia-suspended.29375,,https://web.archive.org/web/20201211165252/https://www.garda.com/crisis24/news-alerts/323396/namibia-government-closes-schools-and-suspends-flights-between-qatar-ethiopia-and-germany-march-15,
LM18,Somaliland,SOL,XS,PARTIAL,BORDER_CLOSURE,03_19_20,04_16_20,1,Specific,"China, Somalia, Kenya, Italy, Iran, France, South Korea, Spain",0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,https://web.archive.org/web/20200322011634/https://www.horndiplomat.com/2020/03/17/somaliland-closes-schools-bans-public-events-amid-coronavirus-fears/,,,,,,,,
LM27,Iraq,IRQ,IQ,PARTIAL,BORDER_CLOSURE,01_15_21,NONE,1,Specific,"Australia, Austria, Belgium, Brazil, Denmark, Finland, France, Georgia, Germany, Greece, India, Ireland, Japan, Luxembourg, Slovakia, SouthAfrica, Spain, United Kingdom, Zambia ",0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,6,,,,,,https://web.archive.org/web/20210325171244/https://www.iraq-businessnews.com/2021/01/15/covid-19-iraq-extends-travel-ban/,,,
LM28,Israel,ISR,IL,PARTIAL,BORDER_CLOSURE,12_20_20,NONE,1,Specific,"United Kingdom, South Africa, Denmark",0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,6,,,,,,https://web.archive.org/web/20210325173708/https://www.timesofisrael.com/entry-banned-to-foreigners-from-uk-returning-israelis-sent-to-quarantine-hotels/,,,
LM29,Israel,ISR,IL,PARTIAL,BORDER_CLOSURE,01_26_21,02_21_21,1,All,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,https://web.archive.org/web/20210325174108/https://en.globes.co.il/en/article-cabinet-extends-closure-of-ben-gurion-airport-1001359724,,,,,,,,
LM30,South Africa,ZAF,ZA,PARTIAL,BORDER_CLOSURE,01_12_21,02_15_21,0,NA,NA,1,All,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,https://web.archive.org/web/20210325182452/https://www.cogta.gov.za/index.php/2021/01/12/land-borders-close-as-south-africa-remains-on-adjusted-level-3-lockdown/,,,,,,,,
LM31,Mongolia,MNG,MN,PARTIAL,BORDER_CLOSURE,01_31_20,03_02_20,0,NA,NA,1,Specific,China,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,7,,,,,,,https://web.archive.org/web/20210328225125if_/https://www.reuters.com/article/us-china-health-mongolia/mongolia-closes-border-to-china-until-march-2-to-stop-virus-idUSKBN1ZU0VH,,
LM33,Pakistan,PAK,PK,PARTIAL,BORDER_CLOSURE,03_13_20,NONE,0,NA,NA,1,All,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,7,,,,,,,https://web.archive.org/web/20210328231553/https://skift.com/2020/03/13/pakistan-shuts-borders-amid-coronavirus-outbreak/,,
LM34,Algeria,DZA,DZ,PARTIAL,BORDER_CLOSURE,03_16_20,04_04_20,1,Specific,Spain,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,https://web.archive.org/web/20200315142624/https://www.radioalgerie.dz/news/ar/article/20200314/190956.html,,,,,,,,
LM35,Algeria,DZA,DZ,PARTIAL,BORDER_CLOSURE,03_19_20,NONE,1,Specific,Europe,0,NA,NA,1,Specific,Europe,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,https://web.archive.org/web/20200324061319/http://www.premier-ministre.gov.dz/ar/premier-ministre/activites/com-16-03-2020-ar.html,,,,,,,,
LM36,Algeria,DZA,DZ,PARTIAL,BORDER_CLOSURE,03_17_20,NONE,0,NA,NA,1,Specific,Tunisia ,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,http://www.premier-ministre.gov.dz/fr/premier-ministre/activites/com-17-03-2020-fr.html,,,,,,,,
LM38,Iraq,IRQ,IQ,PARTIAL,BORDER_CLOSURE,12_22_20,NONE,0,NA,NA,1,All,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,"1,4",https://web.archive.org/web/20210121135418/https://gds.gov.iq/ar/covid-19-cabinet-bans-travel-to-and-from-several-countries-orders-closure-of-restaurants-malls-for-two-weeks/,,,http://cabinet.iq/ArticleShow.aspx?ID=10949,,,,,
LM4,Georgia,GEO,GE,PARTIAL,BORDER_CLOSURE,01_29_20,NONE,1,Specific,China,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,"6,7",,,,,,https://web.archive.org/web/20201021051351/https://agenda.ge/en/news/2020/277,https://web.archive.org/web/20201210184616/https://www.aviationpros.com/airlines/news/21123074/georgia-suspends-direct-flights-to-china,,
LM44,Morocco,MAR,MA,PARTIAL,BORDER_CLOSURE,12_20_20,NONE,1,Specific,United Kingdom,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,https://www.maroc.ma/en/news/new-variant-covid-19-morocco-suspends-flights-uk-sunday,,,,,,,,
LM45,Lebanon,LBN,LB,PARTIAL,BORDER_CLOSURE,03_09_20,NONE,1,Specific,"Saudi Arabia, Kuwait, Qatar",0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,https://web.archive.org/web/20210125082647/https://www.mtv.com.lb/News/%D9%85%D9%80%D9%80%D8%AD%D9%80%D9%80%D9%84%D9%80%D9%80%D9%8A%D9%80%D9%80%D8%A7%D8%AA/1029593/%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%A7%D9%84%D8%B1%D8%AD%D9%84%D8%A7%D8%AA-%D8%A8%D9%8A%D9%86-%D9%84%D8%A8%D9%86%D8%A7%D9%86-%D9%88%D8%B9%D8%AF%D8%AF-%D9%85%D9%86-%D8%A7%D9%84%D8%A8%D9%84%D8%AF%D8%A7%D9%86-%D8%A8%D8%B3%D8%A8%D8%A8-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-,,,,,,,,
LM46,Morocco,MAR,MA,PARTIAL,BORDER_CLOSURE,03_13_20,NONE,1,Specific,Algeria,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,https://web.archive.org/web/20200513204859/http://www.maroc.ma/en/news/royal-air-maroc-suspends-flights-and-algeria,,,,,,,,
LM5,Georgia,GEO,GE,PARTIAL,BORDER_CLOSURE,02_23_20,NONE,1,Specific,Iran,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,6,,,,,,https://www.georgianjournal.ge/discover-georgia/36277-georgia-suspends-flights-with-iran-because-of-coronavirus-outbreak.html,,,
LM51,Tunisia,TUN,TN,PARTIAL,BORDER_CLOSURE,12_21_20,NONE,1,Specific,"United Kingdom, South Africa, Australia",0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,http://www.transport.tn/ar/article/299/t-lyq-jmy-lrhlt-ljwy-llwswl-wlm,,,,,,,,
LM52,Tunisia,TUN,TN,PARTIAL,BORDER_CLOSURE,12_24_20,NONE,1,Specific,Denmark,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,"1,6",http://www.radionationale.tn/%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%AC%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D8%B1%D8%AD%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%AC%D9%88%D9%8A%D8%A9-%D9%84%D9%84%D9%88%D8%B5%D9%88%D9%84-%D9%88%D8%A7%D9%84%D9%85/,,,,,https://array-alam.com/%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D9%86%D9%82%D9%84-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%AC%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D8%B1%D8%AD%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%AC%D9%88%D9%8A%D8%A9/,,,
MG102,Greenland,GRL,GL,PARTIAL,BORDER_CLOSURE,11_06_20,04_18_21,1,All,"Only flights from Coppenhagen Airport allowed, all regular passenger travel suspended",0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,https://web.archive.org/web/20201125201937/https://nun.gl/nyheder_covid19/2020/11/0611_kun-en-indgang-til-groenland?sc_lang=da,,,,,,,,
MG103,Ireland,IRL,IE,PARTIAL,BORDER_CLOSURE,12_21_20,12_22_20,1,Specific,Great Britain,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,https://web.archive.org/web/20210311175719/https://www.gov.ie/en/press-release/4a0ca-48-hours-ban-on-flights-to-ireland-from-great-britain/,,,,,,,,
MG14,"Bonaire, Sint Eustatius and Saba",BES,BQ,PARTIAL,BORDER_CLOSURE,03_14_20,03_27_20,1,Specific,"Austria, Belgium, Bulgaria, Croatia, Republic of Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Sweden, United Kingdom, Norway, Switzerland, Iceland, Liechtenstein, China, Iran, Korea (Rep.)",0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,https://web.archive.org/web/20200408000521/https://www.bonairegov.com/nl/content/q-inzake-covid-19-maatregelen-bonaire,,,,,,,,
MG26,Curaçao,CUW,CW,PARTIAL,BORDER_CLOSURE,03_12_20,03_19_20,1,Specific," China, Taiwan, Italy, Iran, Hong Kong, Macao, Korea (Rep.), Singapore",0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,2,,https://web.archive.org/web/20200314171035/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,
MG38,Costa Rica,CRI,CR,PARTIAL,BORDER_CLOSURE,11_01_20,NONE,1,Specific,only Juan Santamaría International Airport and the Daniel Oduber Quirós International Airport will remain authorized,1,Specific,entry of tourists through this route will not be allowed except those cases expressly indicated in decree 42690-MGP-S,1,Specific,tourists in vessels other than yachts or sailboats will not be allowed,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,"1,2",https://www.migracion.go.cr/Paginas/Cierre-de-Fronteras.aspx,/web/20201114041251/https://www.iatatravelcentre.com/world.php,,,,,,,
MG43,European Union,EUR,EU,PARTIAL,BORDER_CLOSURE,07_01_20,07_16_20,1,Specific,"Afghanistan, Albania, American Samoa, Angola, Anguilla, Antarctica, Antigua and Barbuda, Argentina, Armenia, Aruba, Azerbaijan, Bahamas, Bahrain, Bangladesh, Barbados, Belarus, Belize, Benin, Bermuda, Bhutan, Bolivia, Bonaire Sint Eustatius and Saba, Bosnia and Herzegovina, Botswana, Bouvet Island, Brazil, British Indian Ocean Territory, Brunei Darussalam, Burkina Faso, Burundi, Cape Verde, Cambodia, Cameroon, Cayman Islands, Central African Republic, Chad, Chile, China, Christmas Island, Cocos (Keeling) Islands, Colombia, Comoros, Congo, Democratic Republic of the Congo, Cook Islands, Costa Rica, Côte d'Ivoire, Cuba, Curaçao, Djibouti, Dominica, Dominican Republic, Ecuador, Egypt, El Salvador, Equatorial Guinea, Eritrea, Eswatini, Ethiopia, Falkland Islands (Islas Malvinas), Faroe Islands, Fiji, French Guiana, French Polynesia, Gabon, Gambia, Ghana, Greece, Greenland, Grenada, Guadeloupe, Guam, Guatemala, Guernsey, Guinea, Guinea-Bissau, Guyana, Haiti, Holy See (Vatican City State), Honduras, Hong Kong, India, Indonesia, Iran, Iraq, Isle of Man, Israel, Jamaica, Jersey, Jordan, Kazakhstan, Kenya, Kiribati, North Korea, Kuwait, Kosovo, Kyrgyzstan, Lao People's Democratic Republic, Lebanon, Lesotho, Liberia, Libya, Macao, North Macedonia, Madagascar, Malawi, Malaysia, Maldives, Mali, Marshall Islands, Mauritania, Mauritius, Mayotte, Mexico, Micronesia Federated States of, Republic of Moldova, Monaco, Mongolia, Montserrat, Mozambique, Myanmar, Namibia, Nauru, Nepal, New Caledonia, Nicaragua, Niger, Nigeria, Niue, Norfolk Island, Northern Mariana Islands, Oman, Pakistan, Palau, Palestine State of, Panama, Papua New Guinea, Paraguay, Peru, Philippines, Pitcairn, Puerto Rico, Qatar, Romania, Russian Federation, Saint Barthélemy, Saint Helena Ascension and Tristan da Cunha, Saint Kitts and Nevis, Saint Lucia, Saint Pierre and Miquelon, Samoa, San Marino, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Singapore, Sint Maarten (Dutch part), Solomon Islands, Somalia, Somaliland, South Africa, South Sudan, Sri Lanka, Sudan, Suriname, Svalbard and Jan Mayen, Syrian Arab Republic, Taiwan, Tajikistan, United Republic of Tanzania, Timor-Leste (East Timor), Togo, Tokelau, Tonga, Trinidad and Tobago, Turkey, Turkmenistan, Turks and Caicos Islands, Tuvalu, Uganda, Ukraine, United Arab Emirates, United States of America, Uzbekistan, Vanuatu, Venezuela, Vietnam, Virgin Islands British, Virgin Islands U.S., Wallis and Futuna, Sahrawi Arab Democratic Republic (Western Sahara), Yemen, Zambia, Zimbabwe",1,Specific,"Brazil, Suriname, Liechtenstein, Switzerland, North Macedonia, Turkey, Bosnia Herzegovina, Russia, Norway, Andorra, Albania, Ukraine, Belarus, Moldova",1,Specific,"Albania, American Samoa, Angola, Anguilla, Antarctica, Antigua and Barbuda, Argentina, Aruba, Bahamas, Bahrain, Bangladesh, Barbados, Belize, Benin, Bermuda, Bonaire Sint Eustatius and Saba, Bosnia and Herzegovina, Bouvet Island, Brazil, British Indian Ocean Territory, Brunei Darussalam, Cape Verde, Cambodia, Cameroon, Cayman Islands, Chile, China, Christmas Island, Cocos (Keeling) Islands, Colombia, Comoros, Congo, Democratic Republic of the Congo, Cook Islands, Costa Rica, Côte d'Ivoire, Cuba, Curaçao, Djibouti, Dominica, Dominican Republic, Ecuador, Egypt, El Salvador, Equatorial Guinea, Eritrea, Falkland Islands (Islas Malvinas), Fiji, French Polynesia, Gabon, Gambia, Ghana, Greenland, Grenada, Guam, Guatemala, Guernsey, Guinea, Guinea-Bissau, Guyana, Haiti, Honduras, Hong Kong, India, Indonesia, Iran, Iraq, Isle of Man, Israel, Jamaica, Jordan, Kenya, Kiribati, North Korea, Kuwait, Lao People's Democratic Republic, Lebanon, Liberia, Libya, Macao, Madagascar, Malaysia, Maldives, Marshall Islands, Mauritania, Mauritius, Mayotte, Mexico, Micronesia Federated States of, Montserrat, Mozambique, Myanmar, Namibia, Nauru, New Caledonia, Nicaragua, Nigeria, Niue, Norfolk Island, Northern Mariana Islands, Oman, Pakistan, Palau, Palestine State of, Panama, Papua New Guinea, Peru, Philippines, Pitcairn, Puerto Rico, Qatar, Russian Federation, Saint Barthélemy, Saint Helena Ascension and Tristan da Cunha, Saint Kitts and Nevis, Saint Lucia, Saint Pierre and Miquelon, Samoa, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Singapore, Sint Maarten (Dutch part), Solomon Islands, Somalia, Somaliland, South Africa, Sri Lanka, Sudan, Suriname, Svalbard and Jan Mayen, Syrian Arab Republic, Taiwan, United Republic of Tanzania, Timor-Leste (East Timor), Togo, Tokelau, Tonga, Trinidad and Tobago, Turkey, Turks and Caicos Islands, Tuvalu, Ukraine, United Arab Emirates, United States of America, Vanuatu, Venezuela, Vietnam, Virgin Islands British, Virgin Islands U.S., Wallis and Futuna, Sahrawi Arab Democratic Republic (Western Sahara), Yemen",0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,https://web.archive.org/web/20200630144239/https://www.consilium.europa.eu/en/press/press-releases/2020/06/30/council-agrees-to-start-lifting-travel-restrictions-for-residents-of-some-third-countries/,,,,,,,,
MG49,Finland,FIN,FI,PARTIAL,BORDER_CLOSURE,06_15_20,NONE,0,NA,NA,1,Specific,Sweden,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,https://web.archive.org/web/20200622023459/https://www.raja.fi/current_issues/guidelines_for_border_traffic,,,,,,,,
MG54,Finland,FIN,FI,PARTIAL,BORDER_CLOSURE,11_09_20,NONE,1,Specific,"Austria, Belgium, Czechia, Denmark, Estonia, France, Germany, Greece, Hungary, Iceland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, the Netherlands, Norway, Poland, Portugal, Slovakia, Slovenia, Spain, Sweden, Switzerland",1,Specific,"Austria, Belgium, Czechia, Denmark, Estonia, France, Germany, Greece, Hungary, Iceland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, the Netherlands, Norway, Poland, Portugal, Slovakia, Slovenia, Spain, Sweden, Switzerland",1,Specific,"Austria, Belgium, Czechia, Denmark, Estonia, France, Germany, Greece, Hungary, Iceland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, the Netherlands, Norway, Poland, Portugal, Slovakia, Slovenia, Spain, Sweden, Switzerland",0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,http://web.archive.org/web/20201114234519/https://valtioneuvosto.fi/en/entry-restrictions,,,,,,,,
MG8,Poland,POL,PL,PARTIAL,BORDER_CLOSURE,09_16_20,09_29_20,1,Specific,"Belize, Bosnia and Herzegovina, Montenegro, Brazil, Bahrain, Spain, Israel, Qatar, Kuwait, Libya, Argentina, Chile, France, Guatemala, Honduras, Iraq, Colombia, Costa Rica, Lebanon, Maldives, Namibia, Moldova, Panama, Paraguay, Peru, Suriname, Cape Verde, United States of America, Bolivia, Bahamas",0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,https://web.archive.org/web/20200928181710/https:/www.gov.pl/web/coronavirus/travel,,,,,,,,
MG9,Poland,POL,PL,PARTIAL,BORDER_CLOSURE,10_28_20,11_10_20,1,Specific,"Belize, Bosnia and Herzegovina, Montenegro, Nepal, Georgia, Jordan, Bahrain, Morocco, Israel, Qatar, Kuwait, Libya, United Arab Emirates, Albania, Argentina, Chile, Honduras, Iraq, Colombia, Costa Rica, Lebanon, North Macedonia, Maldives, Panama, Paraguay, Peru, Tunisia, Cape Verde, United States of America, Oman, Bahamas",0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,https://web.archive.org/web/20201101063529/https:/www.gov.pl/web/coronavirus/travel,,,,,,,,
MM1,Italy,ITA,IT,PARTIAL,BORDER_CLOSURE,07_16_20,07_31_20,1,Specific,"Kosovo, Montenegro, Serbia",1,Specific,"Kosovo, Montenegro, Serbia",0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,https://web.archive.org/web/20200730031303/https://www.esteri.it/mae/en/ministero/normativaonline/decreto-iorestoacasa-domande-frequenti/focus-cittadini-italiani-in-rientro-dall-estero-e-cittadini-stranieri-in-italia.html,,,,,,,,
mm12,Peru,PER,PE,PARTIAL,BORDER_CLOSURE,01_26_21,02_28_21,1,Specific,"South Africa, Brazil, Europe",1,Specific,Brazil ,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,http://web.archive.org/web/20210405201607/https://www.osac.gov/Country/Peru/Content/Detail/Report/0e0acc17-f949-4bfa-8bdd-1abdb220f9f5,,,,,,,,
MM13,Peru,PER,PE,PARTIAL,BORDER_CLOSURE,03_15_21,03_28_21,1,Specific,"South Africa, United Kingdom, Brazil",1,Specific,Brazil,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,1,https://web.archive.org/web/20210405202035/https://busquedas.elperuano.pe/normaslegales/decreto-supremo-que-modifica-el-decreto-supremo-n-184-2020-decreto-supremo-n-046-2021-pcm-1934861-1/,,,,,,,,
